region,group,id,name,organized,claimsFood,claimsSunbeds,hasOfficialSource,audited,nearestFoodM,nearestResortM,poiCount,flags
south-aegean-amorgos,cyclades,1659,Kalokataritissa,true,true,true,true,true,51,,1,
south-aegean-amorgos,cyclades,1660,Kampi,false,false,false,true,true,303,,2,
south-aegean-amorgos,cyclades,1661,Kato Kampos,false,false,false,true,true,,,0,
south-aegean-amorgos,cyclades,1662,Levrosos,true,true,false,true,true,70,,8,
south-aegean-amorgos,cyclades,1663,Maltezi,true,true,true,true,true,,,1,
south-aegean-amorgos,cyclades,1664,Mouros,false,true,false,true,true,116,,3,
south-aegean-amorgos,cyclades,1665,Nikouria,false,false,false,true,true,,,0,
south-aegean-amorgos,cyclades,1666,Paradisia,false,true,false,true,true,,,1,
south-aegean-amorgos,cyclades,1667,Finikies,false,false,false,true,true,,,0,
south-aegean-amorgos,cyclades,1668,Chochlakas,false,false,false,true,true,626,,2,
south-aegean-amorgos,cyclades,1669,Psili Ammos,false,false,false,true,true,414,,2,
south-aegean-amorgos,cyclades,1670,Mikri Vlychada,false,false,false,true,true,,,0,
south-aegean-amorgos,cyclades,3083,Megali Vlychada,false,false,false,true,true,,,0,
south-aegean-anafi,cyclades,1671,Agii Anargyri,false,false,false,true,true,,,0,
south-aegean-anafi,cyclades,1672,Vagia,false,false,false,true,true,,,0,
south-aegean-anafi,cyclades,1673,Exo Roukounas,false,false,false,true,true,750,,2,
south-aegean-anafi,cyclades,1674,Kalagkathi,false,false,false,true,true,,,0,
south-aegean-anafi,cyclades,1675,Katalimatsa,false,false,false,true,true,321,,2,
south-aegean-anafi,cyclades,1676,Katsouni,false,false,false,true,true,416,,3,
south-aegean-anafi,cyclades,1677,Klisidi,false,true,false,true,true,112,,6,
south-aegean-anafi,cyclades,1678,Livoskopos,false,false,false,true,true,,,0,
south-aegean-anafi,cyclades,1679,Megas Potamos,false,false,false,true,true,,,0,
south-aegean-anafi,cyclades,1680,Mikros Roukounas,false,false,false,true,true,536,,2,
south-aegean-anafi,cyclades,1681,Xetrypiti,false,false,false,true,true,44,,14,
south-aegean-anafi,cyclades,1682,Prasies,false,false,false,true,true,,,0,
south-aegean-anafi,cyclades,1683,Prassa,false,false,false,true,true,,,0,
south-aegean-anafi,cyclades,1684,Roukounas,false,true,false,true,true,219,,2,
south-aegean-anafi,cyclades,1685,Flamourou,false,false,false,true,true,629,,3,
south-aegean-andros,cyclades,1686,Ag.Kyprianos,false,true,false,true,true,663,,3,
south-aegean-andros,cyclades,1687,Agios Ioannis,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1688,Agios Petros,true,true,true,true,true,88,78,24,
south-aegean-andros,cyclades,1689,Apothikes,true,true,true,true,true,41,18,2,
south-aegean-andros,cyclades,1690,Artemidi,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1691,Ateni,true,true,true,true,true,193,201,2,
south-aegean-andros,cyclades,1692,Achla,false,true,false,true,true,,,0,
south-aegean-andros,cyclades,1693,Vitali,true,true,true,true,true,38,0,6,
south-aegean-andros,cyclades,1694,Vlychada,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1695,Vori,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1696,Vintzi,false,true,false,true,true,137,,10,
south-aegean-andros,cyclades,1697,Gides,false,false,false,true,true,306,257,6,
south-aegean-andros,cyclades,1698,Gyalia,true,true,false,true,true,72,297,12,
south-aegean-andros,cyclades,1699,Zorkos,true,true,true,true,true,100,85,2,
south-aegean-andros,cyclades,1700,Kalamitsi,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1701,Kaminaki,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1702,Kolona,true,true,false,true,true,18,5,41,
south-aegean-andros,cyclades,1703,Nimporio,true,true,true,true,true,60,,62,
south-aegean-andros,cyclades,1704,Kourtali,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1705,Kypri,true,true,true,true,true,26,567,12,
south-aegean-andros,cyclades,1706,Levka,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1707,Lefkivari,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1708,Limanaki,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1709,Lydi,false,false,false,true,true,317,,10,
south-aegean-andros,cyclades,1710,Megala Peza,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1711,Mikra Peza,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1712,Mikrogiali,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1713,Batsi,true,true,true,true,true,91,163,42,
south-aegean-andros,cyclades,1714,Bouros,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1715,Palaiopoli,false,false,false,true,true,52,,2,
south-aegean-andros,cyclades,1716,Paralia Felou,false,true,false,true,true,564,,1,
south-aegean-andros,cyclades,1717,Paraporti,true,true,true,true,true,244,,64,
south-aegean-andros,cyclades,1718,Piso Gyalia,true,true,true,true,true,76,66,12,
south-aegean-andros,cyclades,1719,Piso Limnionas,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1720,Platanistos,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1721,Pyrgos,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1722,Rozos,false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1723,Steno (Stavros),false,false,false,true,true,,,0,
south-aegean-andros,cyclades,1724,Syneti,false,false,false,true,true,,,1,
south-aegean-andros,cyclades,1725,Tis grias to pidima,false,false,false,true,true,442,,6,
south-aegean-andros,cyclades,1726,Chrysi Ammos,true,true,true,true,true,44,11,24,
south-aegean-antiparos,cyclades,1727,Agios Sostis,false,false,false,true,true,,,0,
south-aegean-antiparos,cyclades,1728,Akti Panagias Faneromenis,false,false,false,true,true,,,0,
south-aegean-antiparos,cyclades,1729,Devteri Psaralyki,true,true,true,true,true,151,,16,
south-aegean-antiparos,cyclades,1730,Theologos,false,false,false,true,true,308,,7,
south-aegean-antiparos,cyclades,1731,Kaloudia,false,false,false,true,true,131,,27,
south-aegean-antiparos,cyclades,1732,Livadi,false,false,false,true,true,,,0,
south-aegean-antiparos,cyclades,1733,Livadia,false,false,false,true,true,,,0,
south-aegean-antiparos,cyclades,1734,Paralia Panagias Despotikou,false,false,false,true,true,,,0,
south-aegean-antiparos,cyclades,1735,Proti Psaralyki,true,true,true,true,true,240,,26,
south-aegean-antiparos,cyclades,1736,Sifniko,false,false,false,true,true,218,,25,
south-aegean-antiparos,cyclades,1737,Soro,true,true,true,true,true,67,,3,
south-aegean-antiparos,cyclades,3072,Paralia Monatiri,false,false,false,true,true,,,0,
south-aegean-arki,dodecanese,2498,Patelia,false,false,false,true,true,175,,6,
south-aegean-arki,dodecanese,2499,Limnari,false,false,false,true,true,797,,1,
south-aegean-astypalaia,dodecanese,2230,Agios Vasilios,false,false,false,true,true,205,,13,
south-aegean-astypalaia,dodecanese,2231,Agios Ioannis Richtis,false,false,false,true,true,,,0,
south-aegean-astypalaia,dodecanese,2232,Agios Ioannis,false,false,false,true,true,,,0,
south-aegean-astypalaia,dodecanese,2233,Agios Konstantinos,true,true,true,true,true,38,,4,
south-aegean-astypalaia,dodecanese,2234,Vai,false,false,false,true,true,,,0,
south-aegean-astypalaia,dodecanese,2235,Vatses,true,true,true,true,true,,,1,
south-aegean-astypalaia,dodecanese,2236,Kaminakia,true,true,true,true,true,83,,3,
south-aegean-astypalaia,dodecanese,2237,Kounoupes,false,false,false,true,true,60,,1,
south-aegean-astypalaia,dodecanese,2238,Lantes,false,false,false,true,true,,,0,
south-aegean-astypalaia,dodecanese,2239,Livadi,true,true,true,true,true,66,,16,
south-aegean-astypalaia,dodecanese,2240,Magazaki,false,false,false,true,true,293,1,43,osm-resort-not-claimed
south-aegean-astypalaia,dodecanese,2241,Mamounia,false,false,false,true,true,,,0,
south-aegean-astypalaia,dodecanese,2242,Mikres Vatses,false,false,false,true,true,,,1,
south-aegean-astypalaia,dodecanese,2243,Ble Limanaki,false,false,false,true,true,591,,5,
south-aegean-astypalaia,dodecanese,2244,Panormos,false,false,false,true,true,,,0,
south-aegean-astypalaia,dodecanese,2245,Pappou,false,false,false,true,true,596,,4,
south-aegean-astypalaia,dodecanese,2246,Pachia Ammos,false,false,false,true,true,,,0,
south-aegean-astypalaia,dodecanese,2247,Plakes,false,false,false,true,true,,,2,
south-aegean-astypalaia,dodecanese,2248,Steno,true,true,true,true,true,,,0,
south-aegean-astypalaia,dodecanese,2249,Psili Ammos,false,false,false,true,true,,,0,
south-aegean-astypalaia,dodecanese,3073,Koutsomiti,false,false,false,true,true,,,0,
south-aegean-astypalaia,dodecanese,3092,Steno,false,false,false,true,true,,,2,
south-aegean-donousa,cyclades,2189,Kedros,false,false,false,true,true,79,,3,
south-aegean-donousa,cyclades,2190,Livadi,false,false,false,true,true,753,,1,
south-aegean-donousa,cyclades,2191,Limenari,false,false,false,true,true,,,0,
south-aegean-donousa,cyclades,2192,Stavros,true,true,false,true,true,39,,9,
south-aegean-folegandros,cyclades,1739,Agios Georgios,false,false,false,true,true,,,0,
south-aegean-folegandros,cyclades,1740,Agios Nikolaos,false,true,false,true,true,53,,6,
south-aegean-folegandros,cyclades,1741,Agkali,false,true,false,true,true,36,,11,
south-aegean-folegandros,cyclades,1742,Ampeli,false,false,false,true,true,,,0,
south-aegean-folegandros,cyclades,1743,Vardia,false,true,false,true,true,93,,4,
south-aegean-folegandros,cyclades,1744,Vitsentzou,false,false,false,true,true,484,,16,
south-aegean-folegandros,cyclades,1745,Galifos,false,false,false,true,true,305,,12,
south-aegean-folegandros,cyclades,1746,Katergo,false,false,false,true,true,,,0,
south-aegean-folegandros,cyclades,1747,Kochlidia,false,true,false,true,true,117,,4,
south-aegean-folegandros,cyclades,1748,Latinaki,false,false,false,true,true,547,,16,
south-aegean-folegandros,cyclades,1749,Livadaki,false,false,false,true,true,,,0,
south-aegean-folegandros,cyclades,1750,Livadi,false,true,false,true,true,197,,12,
south-aegean-folegandros,cyclades,1751,Lygaria,false,false,false,true,true,,,0,
south-aegean-folegandros,cyclades,1752,Paralia Vorina,false,false,false,true,true,,,0,
south-aegean-folegandros,cyclades,1753,Pountaki,false,false,false,true,true,349,,12,
south-aegean-folegandros,cyclades,1754,Fira,false,false,false,true,true,386,,10,
south-aegean-halki,dodecanese,2250,Ftenagia,false,true,false,true,true,33,0,19,
south-aegean-halki,dodecanese,2251,Kania,false,true,false,true,true,33,,1,
south-aegean-ios,cyclades,1755,Foniadiko,false,false,false,true,true,,,1,
south-aegean-ios,cyclades,1756,Gero Aggeli,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1757,Kalo Avlaki,false,false,false,true,true,,,1,
south-aegean-ios,cyclades,1758,Plakotos,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1759,Agia Theodoti,true,true,true,true,true,377,,2,
south-aegean-ios,cyclades,1760,Agia Kyriaki,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1762,Almyros,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1763,Antonarou,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1764,Vathy Rema,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1765,Valmas,false,true,false,true,true,773,,4,
south-aegean-ios,cyclades,1766,Diammoudia,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1767,Kalamos,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1768,Kampaki,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1769,Karatzas,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1771,Katsiveli,false,false,false,true,true,422,535,24,
south-aegean-ios,cyclades,1772,Klima,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1773,Kolitsani,false,false,false,true,true,670,,20,
south-aegean-ios,cyclades,1774,Koumpara,true,true,true,true,true,103,,9,
south-aegean-ios,cyclades,1776,Lorentzaina,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1777,Louka Avlaki,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1778,Manganari,true,true,true,true,true,106,114,14,
south-aegean-ios,cyclades,1779,Manousou,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1780,Mylopotas,true,true,true,true,true,190,119,30,
south-aegean-ios,cyclades,1781,Neraki,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1782,Domino,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1783,Pepa,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1785,Papas,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1789,Pikri Nero,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1790,Plakes,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1791,Roussou,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1792,Santoriniko,false,false,false,true,true,662,550,14,
south-aegean-ios,cyclades,1793,Sapounochoma,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1794,Sofias Avlaki,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1795,Tzamaria,false,false,false,true,true,407,,14,
south-aegean-ios,cyclades,1798,Tris Klisies vorios,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1799,Tris Klisies megali,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1800,Tris Klisies mikri,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1801,Trypiti,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1802,Chalara,false,false,false,true,true,,,0,
south-aegean-ios,cyclades,1803,Psathi,true,true,true,true,true,263,,1,
south-aegean-iraklia,cyclades,2219,Vorini Spilia,false,false,false,true,true,,,0,
south-aegean-iraklia,cyclades,2220,Livadi,false,true,false,true,true,233,,2,
south-aegean-kalymnos,dodecanese,2252,Exo Almyres,false,false,false,true,true,,,0,
south-aegean-kalymnos,dodecanese,2253,Chali,false,false,false,true,true,,,0,
south-aegean-kalymnos,dodecanese,2254,Kalimies,true,true,true,true,true,31,,7,
south-aegean-kalymnos,dodecanese,2255,Pezonta,false,false,false,true,true,,,0,
south-aegean-kalymnos,dodecanese,2256,Platys Gialos,true,true,false,true,true,29,,7,
south-aegean-kalymnos,dodecanese,2257,Tichi,false,false,false,true,true,560,,2,
south-aegean-kalymnos,dodecanese,2258,Vizotos,false,false,false,true,true,,,0,
south-aegean-kalymnos,dodecanese,2259,Kasonia,true,true,true,true,true,265,,27,
south-aegean-kalymnos,dodecanese,2260,Paralia Alexis,false,false,false,true,true,,,0,
south-aegean-kalymnos,dodecanese,2261,Paralia Arginonta,true,true,true,true,true,51,,10,
south-aegean-kalymnos,dodecanese,2262,Paralia Gefyra,true,true,false,true,true,680,,6,
south-aegean-kalymnos,dodecanese,2263,Paralia Elia,false,false,false,true,true,,,0,
south-aegean-kalymnos,dodecanese,2264,Paralia Therma,true,true,false,true,true,,,0,
south-aegean-kalymnos,dodecanese,2265,Paralia Kantouni,true,true,false,true,true,173,,14,
south-aegean-kalymnos,dodecanese,2266,Paralia Linaria,true,true,false,true,true,111,,14,
south-aegean-kalymnos,dodecanese,2267,Paralia Megales Almyres,false,false,false,true,true,,,0,
south-aegean-kalymnos,dodecanese,2268,Paralia Mikres Almyres,false,false,false,true,true,,,0,
south-aegean-kalymnos,dodecanese,2269,Paralia Palionisos,true,true,true,true,true,30,,5,
south-aegean-kalymnos,dodecanese,2270,Paralia Siki,false,false,false,true,true,,,0,
south-aegean-kalymnos,dodecanese,2271,Paralia Sykatis,false,false,false,true,true,,,0,
south-aegean-karpathos,dodecanese,2272,Achata,true,true,false,true,true,,,1,
south-aegean-karpathos,dodecanese,2273,Alimounta,false,false,false,true,true,,,0,
south-aegean-karpathos,dodecanese,2274,Ammoopi,true,true,false,true,true,50,,32,
south-aegean-karpathos,dodecanese,2275,Apella,true,true,false,true,true,243,,4,
south-aegean-karpathos,dodecanese,2276,Evgonymos,false,false,false,true,true,,,0,
south-aegean-karpathos,dodecanese,2277,Finiki,true,true,false,true,true,50,,4,
south-aegean-karpathos,dodecanese,2278,Fokia,true,false,true,true,true,787,,5,
south-aegean-karpathos,dodecanese,2279,Forokli,false,false,false,true,true,,,0,
south-aegean-karpathos,dodecanese,2280,Fisses,false,false,false,true,true,620,,11,
south-aegean-karpathos,dodecanese,2281,Gialou Chorafi,true,true,false,true,true,59,,42,
south-aegean-karpathos,dodecanese,2282,Kastelia,true,true,false,true,true,76,,34,
south-aegean-karpathos,dodecanese,2283,Kaminaki,false,false,false,true,true,,,0,
south-aegean-karpathos,dodecanese,2284,Kantri,false,false,false,true,true,,,0,
south-aegean-karpathos,dodecanese,2285,Kapi,false,false,false,true,true,,,0,
south-aegean-karpathos,dodecanese,2286,Lakki,true,true,false,true,true,177,,34,
south-aegean-karpathos,dodecanese,2287,Lares,false,false,false,true,true,,,0,
south-aegean-karpathos,dodecanese,2288,Mikri Ammoopi,true,true,false,true,true,52,,20,
south-aegean-karpathos,dodecanese,2289,Lala,false,false,false,true,true,,,0,
south-aegean-karpathos,dodecanese,2290,Makria,false,false,false,true,true,,,0,
south-aegean-karpathos,dodecanese,2291,Nati,false,false,false,true,true,,,0,
south-aegean-karpathos,dodecanese,2292,Palatia,false,false,false,true,true,,,0,
south-aegean-karpathos,dodecanese,2293,Limani Panagias,false,false,false,true,true,49,,36,
south-aegean-karpathos,dodecanese,2294,Papas Minas,false,false,false,true,true,,,0,
south-aegean-karpathos,dodecanese,2295,Pontikalia,false,false,false,true,true,,,0,
south-aegean-karpathos,dodecanese,2296,Potali,true,true,false,true,true,136,,16,
south-aegean-karpathos,dodecanese,2297,Tis Perdikas Potamos,false,false,false,true,true,,,0,
south-aegean-karpathos,dodecanese,2298,Vananta,false,false,false,true,true,,,1,
south-aegean-karpathos,dodecanese,2299,Votsalakia,true,true,true,true,true,53,,34,
